date,district,river,rainfall_mm,temperature_C,soil_moisture,river_level_m,current_dam_level_m,danger_level_m,release_status,flood_event,rainfall_mm_lag1,rainfall_mm_roll7,river_level_m_lag1,river_level_m_roll7
2024-10-01,Mau,Ganga,29.19,33.29,0.368,70.73,30.0,80.25,0,0,21.7,69.55857142857143,101.13,84.1857142857143
2024-10-01,Faizabad,Ghaghra,104.23,36.82,0.529,88.23,62.54,97.97,0,0,86.62,66.56142857142859,94.61,83.67285714285715
2024-10-01,Bahraich,Ghaghra,6.29,31.14,0.074,88.2,48.33,92.88,0,0,81.28,77.28999999999999,96.01,84.86
2024-10-01,Gonda,Ghaghra,29.6,34.68,0.362,73.89,72.39,83.08,0,0,0.0,50.73428571428571,84.57,81.94714285714285
2024-10-02,Gonda,Ghaghra,0.0,31.23,0.355,80.58,57.43,86.34,0,0,29.6,41.107142857142854,73.89,82.89999999999999
2024-10-02,Bahraich,Ghaghra,21.36,32.97,0.262,78.45,44.16,83.41,0,0,6.29,66.75857142857144,88.2,84.58285714285715
2024-10-02,Sitapur,Sarju,0.0,30.55,0.257,89.97,70.75,96.84,0,0,80.53,74.40857142857145,95.13,89.1257142857143
2024-10-03,Sitapur,Sarju,47.48,29.23,0.365,97.74,61.7,99.2,0,0,0.0,66.54428571428572,89.97,88.84
2024-10-03,Bahraich,Ghaghra,6.83,26.46,0.309,80.85,64.67,89.12,0,0,21.36,63.5,78.45,85.91428571428571
2024-10-04,Faizabad,Ghaghra,0.0,30.28,0.173,83.51,50.67,92.56,0,0,104.23,56.04000000000001,88.23,83.33285714285715
2024-10-04,Gonda,Ghaghra,0.0,31.88,0.083,88.95,32.97,96.55,0,0,0.0,34.941428571428574,80.58,83.94142857142857
2024-10-04,Mau,Ganga,0.0,36.26,0.167,91.8,75.05,95.14,0,0,29.19,54.61,70.73,85.12571428571428
2024-10-04,Bahraich,Ghaghra,0.0,41.63,0.258,93.91,56.04,99.38,0,0,6.83,45.589999999999996,80.85,86.22285714285714
2024-10-05,Lakhimpur Kheri,Sharda,0.0,33.95,0.187,85.23,54.85,94.54,0,0,129.49,64.00571428571428,97.06,85.24285714285715
2024-10-05,Gorakhpur,Rapti,13.55,32.66,0.249,86.92,46.24,90.61,0,0,86.63,74.66000000000001,82.88,85.9342857142857
2024-10-06,Barabanki,Gomti,0.0,31.0,0.242,77.06,47.63,86.24,0,0,138.84,63.902857142857144,88.1,88.10857142857142
2024-10-06,Barabanki,Gomti,47.42,32.29,0.43,85.07,67.96,89.33,0,0,0.0,67.28999999999999,77.06,86.55285714285715
2024-10-07,Bahraich,Ghaghra,57.32,35.07,0.351,93.54,52.7,96.84,0,0,0.0,43.38142857142857,93.91,87.55571428571429
2024-10-07,Mau,Ganga,0.0,37.74,0.129,79.68,47.73,86.07,0,0,0.0,46.037142857142854,91.8,85.79
2024-10-08,Barabanki,Gomti,32.96,27.26,0.288,79.69,30.0,84.93,0,0,47.42,70.10571428571428,85.07,85.21857142857142
2024-10-09,Sitapur,Sarju,0.0,40.5,0.293,92.98,41.31,99.62,0,0,47.48,48.07714285714286,97.74,89.37571428571428
2024-10-09,Basti,Sarju,28.58,28.38,0.314,88.81,62.84,95.6,0,0,53.31,70.62285714285714,93.13,87.81285714285715
2024-10-10,Mau,Ganga,9.49,33.82,0.234,95.64,59.64,97.38,0,0,0.0,34.97,79.68,87.99714285714286
2024-10-11,Barabanki,Gomti,50.26,38.25,0.384,81.84,68.41,86.11,0,0,32.96,61.81714285714285,79.69,84.5
2024-10-11,Gonda,Ghaghra,58.14,30.04,0.374,81.58,61.03,89.55,0,0,0.0,32.59142857142857,88.95,83.31857142857143
2024-10-11,Gorakhpur,Rapti,15.04,24.77,0.165,83.58,58.98,90.64,0,0,13.55,66.77714285714286,86.92,84.56000000000002
2024-10-11,Ballia,Ganga,10.39,37.66,0.274,74.26,74.34,83.52,0,0,138.28,75.3757142857143,81.13,82.67857142857143
2024-10-12,Bahraich,Ghaghra,0.0,32.1,0.207,82.91,70.45,92.31,0,0,57.32,24.725714285714282,93.54,87.69571428571429
2024-10-12,Gonda,Ghaghra,19.22,23.35,0.232,87.87,39.83,96.73,0,0,58.14,26.638571428571428,81.58,82.46857142857142
2024-10-12,Ballia,Ganga,4.88,30.07,0.156,83.28,67.2,87.14,0,0,10.39,61.46857142857143,74.26,83.97857142857143
2024-10-12,Ballia,Ganga,38.65,25.84,0.274,90.34,92.35,95.17,0,0,4.88,59.530000000000015,83.28,84.60428571428572
2024-10-12,Mau,Ganga,67.5,45.0,0.42,74.0,64.89,81.59,0,0,9.49,27.34142857142857,95.64,84.53428571428572
2024-10-12,Mau,Ganga,91.89,32.77,0.465,84.63,58.38,80.81,0,1,67.5,31.395714285714288,74.0,85.37285714285714
2024-10-13,Faizabad,Ghaghra,0.0,42.6,0.165,84.53,58.83,92.43,0,0,0.0,55.54000000000001,83.51,83.52714285714286
2024-10-13,Barabanki,Gomti,30.68,41.39,0.061,85.53,49.65,92.59,0,0,50.26,55.709999999999994,81.84,84.00142857142858
2024-10-13,Ballia,Ganga,0.0,32.36,0.375,80.88,58.62,90.61,0,0,38.65,50.34142857142859,90.34,82.54857142857144
2024-10-13,Gonda,Ghaghra,6.0,27.07,0.362,90.58,47.1,91.97,0,0,19.22,16.13714285714286,87.87,84.00285714285714
2024-10-13,Gonda,Ghaghra,0.0,28.18,0.368,86.33,70.79,94.2,0,0,6.0,16.13714285714286,90.58,84.25428571428571
2024-10-13,Lakhimpur Kheri,Sharda,47.88,31.33,0.432,96.08,65.54,99.68,0,0,0.0,62.85714285714285,85.23,87.63714285714285
2024-10-14,Faizabad,Ghaghra,11.91,32.08,0.084,71.37,74.19,80.37,0,0,0.0,51.75285714285717,84.53,83.06714285714285
2024-10-14,Lakhimpur Kheri,Sharda,33.11,37.55,0.183,88.38,73.53,94.82,0,0,47.88,62.85285714285714,96.08,87.48285714285714
2024-10-14,Bahraich,Ghaghra,43.98,28.7,0.245,78.33,30.0,82.97,0,0,0.0,19.397142857142857,82.91,85.17
2024-10-15,Bahraich,Ghaghra,25.66,36.52,0.225,92.48,65.94,98.03,0,0,43.98,22.164285714285715,78.33,85.78142857142858
2024-10-15,Bahraich,Ghaghra,34.57,25.96,0.609,81.54,79.67,91.09,0,0,25.66,24.05142857142857,92.48,86.22285714285714
2024-10-15,Bahraich,Ghaghra,0.0,33.01,0.362,86.5,75.77,92.62,0,0,34.57,23.075714285714287,81.54,87.03
2024-10-15,Basti,Sarju,0.0,36.3,0.313,77.7,37.7,82.63,0,0,28.58,58.36714285714286,88.81,85.20857142857143
2024-10-16,Faizabad,Ghaghra,55.29,32.44,0.197,82.45,30.0,88.97,0,0,11.91,52.69714285714287,71.37,84.02428571428571
2024-10-16,Ballia,Ganga,0.0,28.8,0.251,78.76,84.17,81.4,0,0,0.0,35.63000000000001,80.88,81.46857142857142
2024-10-16,Gonda,Ghaghra,39.65,39.21,0.2,80.38,40.59,83.66,0,0,0.0,17.572857142857142,86.33,85.18142857142857
2024-10-16,Mau,Ganga,109.26,31.24,0.424,82.12,62.4,88.37,0,0,91.89,43.90428571428571,84.63,82.65714285714286
2024-10-17,Barabanki,Gomti,0.0,28.94,0.134,87.15,39.37,96.36,0,0,30.68,42.879999999999995,85.53,83.49142857142856
2024-10-17,Basti,Sarju,36.99,38.7,0.467,79.16,63.47,80.72,0,0,0.0,56.74,77.7,82.95285714285714
2024-10-17,Barabanki,Gomti,0.0,35.62,0.188,86.49,65.06,94.27,0,0,0.0,23.045714285714276,87.15,83.26142857142858
2024-10-17,Mau,Ganga,36.01,34.01,0.183,88.42,60.69,90.56,0,0,109.26,44.878571428571426,82.12,85.1842857142857
2024-10-18,Bahraich,Ghaghra,30.73,30.18,0.324,77.2,72.8,80.29,0,0,0.0,27.465714285714284,86.5,84.64285714285714
2024-10-18,Lakhimpur Kheri,Sharda,26.19,27.99,0.162,78.79,54.62,83.06,0,0,33.11,53.23571428571428,88.38,86.98
2024-10-18,Mau,Ganga,0.0,35.64,0.225,93.37,69.17,98.39,0,0,36.01,44.878571428571426,88.42,85.40857142857143
2024-10-18,Barabanki,Gomti,72.68,15.82,0.33,87.3,36.06,88.63,0,0,0.0,33.42857142857142,86.49,84.72428571428573
2024-10-18,Lakhimpur Kheri,Sharda,5.2,40.98,0.061,91.35,43.32,99.3,0,0,26.19,43.43428571428571,78.79,88.03285714285714
2024-10-19,Bahraich,Ghaghra,1.26,29.03,0.155,78.42,81.48,83.63,0,0,30.73,19.45714285714286,77.2,82.48285714285714
2024-10-19,Lakhimpur Kheri,Sharda,24.27,36.37,0.198,80.68,63.94,89.76,0,0,5.2,38.01999999999999,91.35,88.22428571428573
2024-10-19,Barabanki,Gomti,4.32,33.14,0.252,88.1,44.77,94.34,0,0,72.68,27.27142857142856,87.3,85.15714285714286
2024-10-19,Barabanki,Gomti,42.83,28.73,0.185,90.48,69.29,93.39,0,0,4.32,28.681428571428565,88.1,86.69857142857143
2024-10-19,Lakhimpur Kheri,Sharda,37.28,28.35,0.249,80.36,72.49,81.61,0,0,24.27,24.84714285714285,80.68,85.83857142857143
2024-10-19,Mau,Ganga,16.75,40.96,0.235,87.15,65.61,96.87,0,0,0.0,47.271428571428565,93.37,86.47571428571428
2024-10-20,Faizabad,Ghaghra,32.39,33.61,0.301,73.76,70.08,83.31,0,0,55.29,41.491428571428585,82.45,82.63714285714286
2024-10-20,Ballia,Ganga,65.01,40.52,0.301,88.84,73.63,97.56,0,0,0.0,36.744285714285716,78.76,82.49857142857142
2024-10-20,Barabanki,Gomti,60.86,37.59,0.3,91.11,43.8,92.75,0,0,42.83,30.195714285714274,90.48,88.02285714285715
2024-10-20,Bahraich,Ghaghra,12.0,29.33,0.333,84.5,51.58,92.5,0,0,1.26,21.17142857142857,78.42,82.71000000000001
2024-10-21,Sitapur,Sarju,0.0,40.22,0.192,96.69,76.76,99.36,0,0,0.0,46.902857142857144,92.98,90.54285714285716
2024-10-21,Basti,Sarju,0.0,31.19,0.273,80.85,68.93,82.22,0,0,36.99,45.03285714285715,79.16,82.22
2024-10-21,Mau,Ganga,47.01,18.12,0.445,87.27,61.97,90.35,0,0,16.75,52.631428571428565,87.15,85.28
2024-10-21,Gonda,Ghaghra,80.31,30.96,0.452,73.0,58.47,80.71,0,0,39.65,29.045714285714286,80.38,84.09857142857142
2024-10-22,Gonda,Ghaghra,48.72,43.07,0.322,94.09,47.74,95.82,0,0,80.31,36.005714285714284,73.0,84.83285714285715
2024-10-22,Lakhimpur Kheri,Sharda,10.71,33.05,0.34,79.88,42.3,89.68,0,0,37.28,26.37714285714285,80.36,85.07428571428571
2024-10-22,Gorakhpur,Rapti,61.27,25.96,0.392,78.12,72.76,85.31,0,0,15.04,65.34714285714287,83.58,82.64857142857143
2024-10-22,Mau,Ganga,33.92,32.64,0.239,84.05,50.86,89.76,0,0,47.01,47.83428571428571,87.27,86.71571428571428
2024-10-22,Barabanki,Gomti,47.5,30.92,0.405,77.15,40.74,83.81,0,0,60.86,32.59857142857142,91.11,86.82571428571428
2024-10-23,Sitapur,Sarju,0.0,32.31,0.175,89.13,62.73,91.08,0,0,0.0,34.058571428571426,96.69,92.91
2024-10-23,Ballia,Ganga,0.0,33.55,0.239,80.47,42.35,86.74,0,0,65.01,16.99000000000001,88.84,82.4042857142857
2024-10-23,Mau,Ganga,93.15,28.74,0.403,72.61,51.95,80.36,0,0,33.92,48.01428571428572,84.05,84.99857142857142
2024-10-23,Basti,Sarju,0.0,22.01,0.244,90.89,52.47,93.87,0,0,0.0,35.76,80.85,84.08428571428571
2024-10-23,Barabanki,Gomti,39.98,37.42,0.325,78.96,65.38,86.93,0,0,47.5,38.309999999999995,77.15,85.65571428571427
2024-10-24,Ballia,Ganga,0.0,27.4,0.319,83.53,86.34,85.87,0,0,0.0,15.505714285714294,80.47,83.72857142857143
2024-10-24,Gorakhpur,Rapti,4.84,37.05,0.077,92.92,30.0,96.97,0,0,61.27,54.67428571428572,78.12,83.78999999999999
2024-10-24,Barabanki,Gomti,52.7,28.43,0.357,77.69,59.23,86.99,0,0,39.98,45.83857142857142,78.96,84.39857142857143
2024-10-25,Lakhimpur Kheri,Sharda,36.02,30.9,0.54,81.41,42.99,83.73,0,0,10.71,24.682857142857138,79.88,82.97857142857143
2024-10-25,Mau,Ganga,47.7,34.89,0.176,78.8,40.65,86.42,0,0,93.15,39.220000000000006,72.61,84.52428571428571
2024-10-25,Gonda,Ghaghra,51.03,27.58,0.291,93.45,75.23,97.51,0,0,48.72,34.99,94.09,86.52857142857144
2024-10-26,Gonda,Ghaghra,14.0,26.68,0.282,86.83,30.76,91.03,0,0,51.03,34.244285714285716,93.45,86.38
2024-10-26,Barabanki,Gomti,0.0,21.35,0.174,94.5,55.56,96.96,0,0,52.7,35.45571428571428,77.69,85.42714285714285
2024-10-26,Gorakhpur,Rapti,92.8,32.89,0.371,83.71,69.2,86.72,0,0,4.84,49.23857142857144,92.92,83.17571428571429
2024-10-26,Gorakhpur,Rapti,0.0,31.45,0.152,95.66,37.23,98.48,0,0,92.8,39.16142857142858,83.71,86.25571428571428
2024-10-27,Faizabad,Ghaghra,0.0,40.84,0.345,92.75,74.08,94.22,0,0,32.39,29.117142857142873,73.76,82.37142857142858
2024-10-27,Faizabad,Ghaghra,24.3,29.96,0.254,78.55,64.1,84.24,0,0,0.0,17.698571428571444,92.75,80.98857142857142
2024-10-27,Faizabad,Ghaghra,0.0,45.0,0.282,79.07,64.78,87.96,0,0,24.3,17.698571428571444,78.55,80.35428571428572
2024-10-27,Bahraich,Ghaghra,34.19,29.35,0.292,79.54,64.94,85.22,0,0,12.0,19.77285714285714,84.5,82.88285714285713
2024-10-27,Bahraich,Ghaghra,0.0,23.17,0.406,95.7,43.45,98.86,0,0,34.19,16.107142857142858,79.54,83.34285714285716
2024-10-28,Ballia,Ganga,73.41,32.09,0.447,79.7,33.56,84.17,0,0,0.0,25.295714285714293,83.53,83.21714285714286
2024-10-28,Ballia,Ganga,27.21,32.43,0.276,88.34,55.25,92.79,0,0,73.41,23.66142857142858,79.7,82.93142857142857
2024-10-29,Faizabad,Ghaghra,30.65,30.02,0.191,85.36,71.39,86.68,0,0,0.0,22.07714285714287,79.07,80.47285714285715
2024-10-29,Faizabad,Ghaghra,0.0,34.09,0.153,83.21,75.03,93.18,0,0,30.65,20.375714285714302,85.36,82.16428571428571
2024-10-29,Basti,Sarju,10.56,30.97,0.172,88.26,64.42,92.46,0,0,0.0,18.49142857142857,90.89,85.54285714285713
2024-10-29,Gonda,Ghaghra,70.9,34.09,0.456,84.0,60.14,92.56,0,0,14.0,43.51571428571429,86.83,85.43999999999998
2024-10-29,Basti,Sarju,0.0,27.26,0.069,94.78,100.0,97.06,0,0,10.56,10.875714285714285,88.26,85.77857142857144
2024-10-29,Bahraich,Ghaghra,0.0,28.05,0.131,77.77,47.31,81.9,0,0,0.0,11.168571428571429,95.7,82.80428571428571
2024-10-30,Barabanki,Gomti,0.0,20.11,0.244,71.35,59.43,80.91,0,0,0.0,34.83857142857142,94.5,83.03428571428572
2024-10-31,Gonda,Ghaghra,75.91,38.96,0.328,88.58,58.47,95.69,0,0,70.9,54.36,84.0,85.76142857142858
2024-10-31,Lakhimpur Kheri,Sharda,26.77,31.6,0.309,79.52,62.61,87.6,0,0,36.02,23.77714285714285,81.41,81.71285714285715
2024-10-31,Lakhimpur Kheri,Sharda,11.62,32.51,0.157,89.8,51.77,98.47,0,0,26.77,21.695714285714278,79.52,83.28571428571429
2024-10-31,Mau,Ganga,45.39,38.55,0.35,87.37,56.38,93.41,0,0,47.7,40.56,78.8,84.37428571428572
2024-11-01,Lakhimpur Kheri,Sharda,45.69,33.79,0.44,79.06,55.07,87.6,0,0,11.62,27.479999999999993,89.8,81.53
2024-11-01,Lakhimpur Kheri,Sharda,0.0,25.42,0.238,79.2,63.11,85.81,0,0,45.69,24.012857142857136,79.06,81.31857142857143
2024-11-01,Mau,Ganga,26.85,27.29,0.146,81.09,84.07,89.97,0,0,45.39,44.395714285714284,87.37,82.62
2024-11-02,Gorakhpur,Rapti,78.37,38.57,0.453,80.5,66.1,87.86,0,0,0.0,37.98142857142858,95.66,85.91571428571429
2024-11-02,Ballia,Ganga,41.87,30.71,0.503,83.0,54.3,89.79,0,0,27.21,29.64285714285715,88.34,83.23428571428572
2024-11-02,Gonda,Ghaghra,49.71,36.39,0.286,84.41,70.55,86.56,0,0,75.91,55.797142857142866,88.58,86.33714285714287
2024-11-02,Faizabad,Ghaghra,47.49,35.4,0.222,91.22,59.2,94.53,0,0,0.0,19.261428571428585,83.21,83.41714285714285
2024-11-02,Basti,Sarju,66.44,40.82,0.287,84.43,56.62,80.43,0,1,0.0,16.284285714285712,94.78,85.15285714285714
2024-11-02,Barabanki,Gomti,39.03,31.4,0.236,93.28,89.68,96.41,0,0,0.0,34.295714285714276,71.35,83.4342857142857
2024-11-02,Basti,Sarju,0.0,28.42,0.121,84.77,55.91,89.37,0,0,66.44,16.284285714285712,84.43,86.16285714285713
2024-11-02,Basti,Sarju,0.0,30.83,0.014,89.94,63.58,98.09,0,0,0.0,11.0,84.77,87.70285714285714
2024-11-03,Bahraich,Ghaghra,65.11,38.43,0.302,81.73,64.42,85.77,0,0,0.0,20.47,77.77,82.12285714285714
2024-11-04,Basti,Sarju,99.74,35.02,0.342,95.71,30.0,98.58,0,0,0.0,25.24857142857143,89.94,89.82571428571428
2024-11-04,Ballia,Ganga,0.0,38.76,0.231,91.39,56.03,99.67,0,0,41.87,29.64285714285715,83.0,85.03857142857143
2024-11-04,Lakhimpur Kheri,Sharda,67.56,36.54,0.397,86.19,76.05,81.77,0,1,0.0,28.33857142857142,79.2,82.15142857142857
2024-11-04,Gonda,Ghaghra,38.31,38.83,0.253,82.18,41.07,90.77,0,0,49.71,49.79714285714285,84.41,87.64857142857143
2024-11-04,Barabanki,Gomti,70.68,32.49,0.169,79.2,90.51,80.32,0,0,39.03,35.69857142857142,93.28,81.73285714285714
2024-11-05,Bahraich,Ghaghra,0.0,29.43,0.275,90.12,43.48,97.92,0,0,65.11,16.08,81.73,83.96857142857142
2024-11-05,Lakhimpur Kheri,Sharda,53.52,29.0,0.432,77.15,51.99,81.14,0,0,67.56,34.45428571428571,86.19,81.76142857142857
2024-11-05,Mau,Ganga,37.9,35.21,0.273,96.71,58.22,92.06,0,1,26.85,47.417142857142856,81.09,83.98571428571428
2024-11-05,Sitapur,Sarju,21.4,33.25,0.319,72.98,47.14,82.02,0,0,0.0,21.344285714285714,89.13,90.66
2024-11-05,Sitapur,Sarju,0.0,32.39,0.027,83.52,83.99,93.09,0,0,21.4,9.84,72.98,89.00142857142858
2024-11-06,Basti,Sarju,59.26,30.12,0.573,92.04,65.03,97.32,0,0,99.74,33.714285714285715,95.71,89.99
2024-11-06,Lakhimpur Kheri,Sharda,13.91,39.77,0.455,92.72,75.42,98.75,0,0,53.52,31.29571428571428,77.15,83.37714285714286
2024-11-06,Sitapur,Sarju,0.0,26.21,0.394,82.84,53.23,89.19,0,0,0.0,9.84,83.52,87.98285714285713
2024-11-07,Ballia,Ganga,33.45,36.51,0.304,95.08,42.21,96.43,0,0,0.0,25.13428571428572,91.39,85.92999999999999
2024-11-07,Ballia,Ganga,60.12,30.39,0.517,73.93,40.52,81.93,0,0,33.45,33.72285714285715,95.08,84.99571428571427
2024-11-07,Bahraich,Ghaghra,42.31,21.87,0.302,85.25,53.85,93.09,0,0,0.0,21.944285714285716,90.12,84.94428571428571
2024-11-07,Ballia,Ganga,75.24,27.03,0.361,85.86,39.53,90.99,0,0,60.12,44.47142857142858,73.93,85.32857142857142
2024-11-07,Sitapur,Sarju,24.07,40.49,0.226,94.61,75.46,97.77,0,0,0.0,6.4957142857142856,82.84,87.53571428571429
2024-11-08,Gorakhpur,Rapti,104.3,41.84,0.592,81.69,86.93,89.9,0,0,78.37,50.945714285714295,80.5,85.16857142857144
2024-11-08,Sitapur,Sarju,59.83,30.21,0.456,93.46,90.69,94.82,0,0,24.07,15.042857142857143,94.61,87.60428571428572
2024-11-08,Mau,Ganga,81.33,38.84,0.432,82.76,53.71,88.26,0,0,37.9,52.32,96.71,83.34142857142857
2024-11-08,Faizabad,Ghaghra,4.65,36.89,0.31,86.39,60.97,95.41,0,0,47.49,15.298571428571446,91.22,85.22142857142856
2024-11-09,Barabanki,Gomti,0.0,30.1,0.092,92.13,67.24,95.82,0,0,70.68,28.91285714285714,79.2,83.87285714285714
2024-11-09,Ballia,Ganga,60.35,36.59,0.308,88.98,65.4,90.73,0,0,75.24,42.60571428571429,85.86,86.65428571428572
2024-11-09,Barabanki,Gomti,31.59,28.97,0.271,89.77,69.17,99.21,0,0,0.0,27.71428571428571,92.13,85.41714285714285
2024-11-09,Lakhimpur Kheri,Sharda,0.0,33.38,0.192,96.14,59.98,97.25,0,0,13.91,27.471428571428564,92.72,85.75142857142858
2024-11-09,Bahraich,Ghaghra,0.0,34.74,0.295,90.23,53.66,98.68,0,0,42.31,20.23,85.25,85.76285714285714
2024-11-09,Faizabad,Ghaghra,54.83,36.72,0.264,77.54,70.61,83.85,0,0,4.65,23.131428571428586,86.39,83.04857142857142
2024-11-09,Ballia,Ganga,0.0,25.62,0.126,91.4,77.88,99.04,0,0,60.35,38.718571428571444,88.98,87.09142857142857
2024-11-10,Faizabad,Ghaghra,54.51,28.85,0.303,81.14,50.45,87.74,0,0,54.83,27.44714285714287,77.54,83.41857142857144
2024-11-10,Gorakhpur,Rapti,18.49,34.93,0.185,87.2,37.8,92.87,0,0,104.3,51.438571428571436,81.69,85.68571428571428
2024-11-10,Sitapur,Sarju,0.0,31.23,0.187,86.08,59.86,88.04,0,0,59.83,15.042857142857143,93.46,86.08857142857143
2024-11-10,Ballia,Ganga,27.29,37.46,0.143,86.76,49.8,92.34,0,0,0.0,36.63571428571429,91.4,87.62857142857145
2024-11-10,Bahraich,Ghaghra,35.78,30.09,0.329,89.85,100.0,97.45,0,0,0.0,20.457142857142856,90.23,87.2357142857143
2024-11-11,Gonda,Ghaghra,0.0,37.61,0.167,88.3,82.52,93.4,0,0,38.31,42.83714285714286,82.18,86.82142857142857
2024-11-12,Ballia,Ganga,40.38,39.71,0.231,93.45,47.95,96.34,0,0,27.29,42.40428571428572,86.76,87.92285714285715
2024-11-12,Ballia,Ganga,30.24,37.91,0.439,74.28,75.22,83.51,0,0,40.38,41.945714285714295,93.45,84.95142857142856
2024-11-12,Barabanki,Gomti,0.0,23.83,0.302,93.77,40.56,98.38,0,0,31.59,20.18571428571428,89.77,87.71428571428571
2024-11-12,Ballia,Ganga,0.0,38.44,0.156,78.88,50.44,85.13,0,0,30.24,33.35714285714287,74.28,85.65857142857143
2024-11-12,Mau,Ganga,33.74,39.29,0.429,85.38,55.98,89.36,0,0,81.33,52.294285714285714,82.76,83.53142857142858
2024-11-13,Sitapur,Sarju,15.46,32.72,0.199,81.5,80.17,84.58,0,0,0.0,17.25142857142857,86.08,84.99857142857142
2024-11-13,Faizabad,Ghaghra,23.9,33.83,0.376,94.32,41.92,96.9,0,0,54.51,30.861428571428583,81.14,85.59714285714286
2024-11-13,Ballia,Ganga,94.73,27.96,0.447,80.91,34.24,87.58,0,0,0.0,36.141428571428584,78.88,84.95142857142858
2024-11-13,Ballia,Ganga,80.67,41.96,0.373,76.27,72.36,85.75,0,0,94.73,39.04428571428572,80.91,83.13571428571429
2024-11-13,Basti,Sarju,0.0,31.56,0.035,89.94,54.28,88.12,0,1,59.26,32.205714285714286,92.04,90.23
2024-11-13,Barabanki,Gomti,84.72,31.37,0.377,71.45,68.02,80.49,0,0,0.0,32.28857142857142,93.77,84.42142857142858
2024-11-14,Barabanki,Gomti,0.0,35.84,0.213,81.56,77.73,90.96,0,0,84.72,32.28857142857142,71.45,85.88000000000001
2024-11-14,Ballia,Ganga,43.47,43.95,0.205,74.5,51.51,80.82,0,0,80.67,45.25428571428573,76.27,80.72142857142856
2024-11-14,Bahraich,Ghaghra,2.74,22.4,0.133,81.61,55.34,82.91,0,0,35.78,20.84857142857143,89.85,85.22285714285714
2024-11-14,Ballia,Ganga,49.91,31.05,0.452,77.45,32.01,85.73,0,0,43.47,48.48571428571429,74.5,79.39142857142858
2024-11-15,Bahraich,Ghaghra,0.0,31.78,0.195,77.15,60.69,82.1,0,0,2.74,20.84857142857143,81.61,85.13428571428572
2024-11-15,Barabanki,Gomti,0.0,30.6,0.155,93.7,52.81,95.25,0,0,0.0,26.712857142857136,81.56,85.94000000000001
2024-11-16,Barabanki,Gomti,72.92,30.24,0.188,81.8,48.6,88.23,0,0,0.0,27.032857142857136,93.7,86.31142857142856
2024-11-16,Ballia,Ganga,88.39,39.05,0.456,91.55,73.56,94.66,0,0,49.91,55.344285714285725,77.45,79.12
2024-11-16,Sitapur,Sarju,7.82,38.05,0.129,87.6,49.2,97.48,0,0,15.46,15.31142857142857,81.5,87.08714285714284
2024-11-17,Ballia,Ganga,0.0,39.31,0.172,83.95,39.21,88.64,0,0,88.39,51.024285714285725,91.55,80.50142857142858
2024-11-17,Basti,Sarju,0.0,28.9,0.296,72.57,42.04,80.37,0,0,0.0,32.205714285714286,89.94,87.05714285714285
2024-11-17,Gonda,Ghaghra,20.63,38.01,0.387,75.89,59.56,82.77,0,0,0.0,38.49428571428571,88.3,84.31285714285714
2024-11-17,Lakhimpur Kheri,Sharda,32.82,33.58,0.24,91.74,52.86,96.35,0,0,0.0,30.499999999999993,96.14,86.02857142857144
2024-11-17,Basti,Sarju,40.58,36.78,0.377,79.08,63.63,85.28,0,0,0.0,28.51142857142857,72.57,86.29285714285713
2024-11-18,Ballia,Ganga,3.23,30.51,0.24,89.21,57.26,95.19,0,0,0.0,51.48571428571429,83.95,81.97714285714285
2024-11-18,Ballia,Ganga,155.22,35.38,0.669,78.1,45.63,88.06,0,0,3.23,60.12714285714287,89.21,81.57571428571428
2024-11-19,Gorakhpur,Rapti,47.51,30.04,0.281,83.59,34.16,85.94,0,0,18.49,49.47285714285715,87.2,86.46714285714286
2024-11-19,Ballia,Ganga,9.91,33.16,0.077,95.18,43.17,96.85,0,0,155.22,50.018571428571434,78.1,84.27714285714286
2024-11-19,Lakhimpur Kheri,Sharda,70.58,32.87,0.357,86.13,58.49,88.76,0,0,32.82,34.055714285714274,91.74,87.03857142857143
2024-11-20,Lakhimpur Kheri,Sharda,112.23,28.03,0.519,78.06,61.3,85.92,0,0,70.58,50.08857142857142,86.13,86.87571428571428
2024-11-20,Bahraich,Ghaghra,5.87,37.43,0.183,88.06,51.3,83.63,0,1,0.0,12.385714285714284,77.15,86.03857142857143
2024-11-21,Gorakhpur,Rapti,0.0,24.26,0.312,92.6,30.0,95.56,0,0,47.51,48.781428571428584,83.59,86.42142857142858
2024-11-21,Basti,Sarju,18.31,36.7,0.225,93.7,53.19,87.03,0,1,40.58,31.127142857142854,79.08,87.56857142857143
2024-11-21,Lakhimpur Kheri,Sharda,29.75,27.55,0.173,78.11,45.45,88.1,0,0,112.23,44.68714285714285,78.06,85.72142857142856
2024-11-22,Ballia,Ganga,44.72,34.73,0.206,85.66,37.05,92.27,0,0,9.91,50.19714285714286,95.18,85.87142857142858
2024-11-22,Ballia,Ganga,14.2,33.22,0.336,87.69,57.14,86.03,0,1,44.72,45.095714285714294,85.66,87.3342857142857
2024-11-22,Faizabad,Ghaghra,26.57,43.98,0.313,82.65,59.14,91.42,0,0,23.9,30.278571428571443,94.32,85.21
2024-11-22,Ballia,Ganga,6.11,36.85,0.109,85.01,66.42,88.6,0,0,14.2,33.34142857142858,87.69,86.4
2024-11-23,Bahraich,Ghaghra,99.2,33.93,0.447,86.45,72.74,90.06,0,0,5.87,26.557142857142853,88.06,85.51428571428572
